ORF name	transcript length	rpkm
YMR033W	1304	66.09631107
YMR034C	1205	1.953686415
YMR035W	434	40.68304371
YMR036C	1565	5.181395528
YMR037C	2015	4.997871353
YMR038C	650	149.7024739
YMR039C	779	22.4976284
YMR040W	383	6.829684159
YMR041C	908	17.86097798
YMR042W	434	8.739320501
YMR043W	761	15.46775381
YMR044W	1328	20.58342349
YMR047C	3242	10.48889495
YMR048W	854	14.7022147
YMR049C	2324	41.13870833
YMR052W	515	4.825205012
YMR053C	2453	1.226308352
YMR054W	2573	5.489760116
YMR055C	821	8.283799617
YMR056C	830	10.71519845
YMR058W	1811	67.16358919
YMR059W	287	42.38092684
YMR060C	884	21.74875836
YMR061W	1934	26.44171902
YMR062C	1226	48.43226513
YMR063W	620	1.89854204
YMR064W	1457	11.04116647
YMR065W	1415	9.797580123
YMR066W	2597	7.503842624
YMR067C	1151	18.74899611
YMR068W	1181	3.543802246
YMR069W	758	1.035264789
YMR070W	1373	6.668020113
YMR071C	404	114.2780283
YMR072W	452	195.0252575
YMR073C	506	35.66957772
YMR074C	338	196.9565736
YMR075W	1955	3.74636997
YMR076C	3734	4.41332215
YMR077C	566	24.95610031
YMR078C	2126	8.858672171
YMR079W	815	193.0533832
YMR080C	2816	15.88410883
YMR081C	917	0.285252893
YMR083W	1028	390.8386415
YMR084W	689	1.518588698
YMR085W	1199	2.508869381
YMR086W	2783	2.819729464
YMR087W	755	12.12608161
YMR088C	1589	13.74554526
YMR089C	2378	19.63476755
YMR090W	584	17.91622625
YMR091C	1208	88.56370318
YMR092C	1748	77.44053058
YMR093W	1442	53.60331132
YMR094W	1337	2.249913529
YMR095C	575	1.137290884
YMR096W	794	9.88325831
YMR097C	1004	33.99978673
YMR098C	1739	10.00279705
YMR099C	794	158.4615749
YMR100W	1763	10.9794049
YMR101C	932	1.26297861
YMR102C	2405	5.601334935
YMR104C	1934	3.246042233
YMR105C	1610	5.523984293
YMR105W-A	95	0
YMR106C	1790	2.630382268
YMR107W	248	0
YMR108W	1964	128.3911073
YMR109W	3560	10.24999382
YMR110C	1499	16.14133659
YMR111C	1289	7.609878877
YMR112C	296	29.16228989
YMR113W	1184	25.62746688
YMR114C	1007	9.740947242
YMR115W	1406	19.16246162
YMR116C	860	7011.933884
YMR117C	542	7.480520297
YMR118C	491	0.532743184
YMR119W	1775	14.95777785
YMR120C	1679	139.7465648
YMR122W-A	155	299.5477441
YMR123W	269	101.6163063
YMR124W	2732	4.930896969
YMR125W	2486	47.34899697
YMR126C	929	23.22938054
YMR127C	917	23.53336371
YMR128W	3704	17.40785817
YMR129W	3914	14.46893193
YMR130W	809	31.84836214
YMR131C	1436	148.4576436
YMR132C	527	15.38687666
YMR133W	1242	0
YMR134W	614	30.03448157
YMR135C	1268	8.561073727
YMR136W	1583	3.883169442
YMR137C	1886	6.518618481
YMR138W	476	22.53078369
YMR139W	1013	10.45791173
YMR140W	1370	7.446349801
YMR144W	929	16.47174256
YMR145C	1583	88.07358778
YMR146C	944	255.8964726
YMR147W	572	2.057860253
YMR148W	347	6.784415359
YMR149W	761	63.93338241
YMR150C	473	81.2934562
YMR152W	998	22.14754341
YMR153W	1328	22.94707021
YMR154C	2084	2.13378472
YMR155W	1544	4.743622598
YMR156C	617	7.207143202
YMR157C	668	19.57910953
YMR158C-A	38	0
YMR158W	368	37.31735713
YMR159C	353	3.705055287
YMR160W	2351	2.614656413
YMR161W	575	24.56548309
YMR162C	4871	3.947013425
YMR163C	2018	5.249685125
YMR164C	2177	1.021315424
YMR165C	2489	6.200497105
YMR166C	1007	5.714689049
YMR167W	2210	4.438522115
YMR168C	1727	5.376942714
YMR171C	1553	13.64309669
YMR172W	2060	8.380619231
YMR173W	1193	28.06525031
YMR174C	107	8.556253846
YMR175W	140	0.934203226
YMR175W-A	95	0
YMR176W	4136	9.07550426
YMR177W	1433	10.86100889
YMR178W	725	113.2898588
YMR179W	2177	4.205416451
YMR180C	863	16.51905125
YMR181C	365	2.8665962
YMR182C	536	0.976033221
YMR183C	788	65.8921514
YMR184W	497	53.68379102
YMR185W	2846	16.13026933
YMR187C	1196	9.513875663
YMR188C	614	33.65566019
YMR189W	3005	15.1462167
YMR190C	4244	2.927639705
YMR191W	1022	20.3477141
YMR192W	2063	11.22130681
YMR193W	677	22.4098381
YMR194C-B	122	7.504255422
YMR195W	284	15.65777238
YMR196W	3167	3.592862423
YMR197C	554	42.73052301
YMR198W	1685	6.520017767
YMR199W	1541	11.20316393
YMR200W	671	78.94086873
YMR201C	1016	11.84304877
YMR202W	569	482.469174
YMR203W	1064	71.66322115
YMR204C	1163	3.148819128
YMR205C	2780	80.49605783
YMR206W	842	0
YMR207C	6272	2.794268578
YMR208W	1232	32.37863454
YMR209C	1274	31.51652642
YMR210W	1250	12.03253755
YMR211W	1328	13.59096862
YMR212C	2249	28.78625325
YMR213W	1673	5.550496155
YMR214W	1034	69.94778893
YMR215W	1475	32.45327003
YMR216C	2129	15.91085438
YMR217W	1478	310.3349796
YMR218C	3209	8.518163413
YMR219W	4877	4.532140317
YMR220W	1256	76.64036657
YMR221C	1415	16.82226021
YMR222C	572	33.61171747
YMR223W	1316	17.29269801
YMR224C	1979	3.833112782
YMR225C	197	11.28631309
YMR226C	704	141.3778575
YMR227C	1673	6.644960185
YMR228W	926	24.29331931
YMR229C	5090	49.05209316
YMR230W-A	89	4.408599494
YMR231W	2990	3.718066351
YMR232W	1934	1.487769357
YMR233W	581	24.98712243
YMR234W	947	18.64460504
YMR235C	1124	346.4032211
YMR236W	374	79.73199726
YMR237W	2075	19.41341836
YMR238W	1277	47.82944943
YMR239C	1316	48.30029445
YMR240C	1211	16.20005594
YMR241W	845	262.9699164
YMR243C	1229	71.83255074
YMR244C-A	215	31.63255575
YMR244W	968	1.080896295
YMR246W	1985	87.10444991
YMR247C	4589	8.977633965
YMR247W-A	44	0
YMR250W	1658	6.862843964
YMR251W	1001	0.130657794
YMR251W-A	80	220.7055121
YMR252C	305	18.01021301
YMR253C	1145	7.881574815
YMR255W	467	28.28615335
YMR256C	83	42.5456409
YMR257C	2303	5.906208845
YMR258C	1562	32.57151581
YMR259C	4163	9.142310696
YMR260C	362	1153.250656
YMR261C	3065	11.52133179
YMR262W	842	10.71781848
YMR263W	506	28.1737969
YMR264W	512	161.441995
YMR265C	1286	11.5939996
YMR266W	2762	27.60668621
YMR267W	833	34.22795013
YMR268C	1235	7.201307459
YMR269W	536	40.99339529
YMR270C	998	24.37540281
YMR271C	584	13.43716969
YMR272C	1055	42.02586266
YMR272W-B	8	0
YMR273C	2648	3.753747101
YMR274C	848	6.631961581
YMR275C	2831	7.345589478
YMR276W	1022	56.69205878
YMR277W	2099	10.34344115
YMR278W	1769	8.650225462
YMR279C	1523	0.257626628
YMR280C	4202	0.31125286
YMR281W	815	13.80098999
YMR282C	1643	18.14958428
YMR283C	1442	8.525738179
YMR284W	1709	8.418215144
YMR285C	1448	24.11637886
YMR286W	161	85.29681629
YMR287C	2810	3.583882839
YMR288W	2816	5.06247913
YMR289W	1025	16.20500815
YMR290C	1418	74.98660873
YMR291W	1661	2.834668428
YMR292W	317	63.95018929
YMR293C	1295	6.867656148
YMR294W	1022	11.64554706
YMR295C	494	170.7662982
YMR296C	1577	21.14841799
YMR297W	1499	60.29007344
YMR298W	353	114.8567139
YMR299C	839	31.48899551
YMR300C	1433	255.4618815
YMR301C	1973	9.87708023
YMR302C	2453	7.464485622
YMR303C	947	0.690540927
YMR304W	3593	4.331707694
YMR305C	1070	104.8752257
YMR306W	5258	0.59698038
YMR307W	1580	396.9181175
YMR308C	3170	39.11276093
YMR309C	2339	50.10109135
YMR310C	854	16.84628768
YMR311C	590	31.69957387
YMR312W	722	16.84671192
YMR313C	1829	12.58543876
YMR314W	605	167.1065671
YMR315W	950	56.9962305
YMR315W-A	8	0
YMR316C-A	212	1.233853317
YMR316W	911	12.63379116
YMR317W	3323	0.157434188
YMR318C	983	186.4034799
YMR319C	1559	59.81537269
YNL001W	1061	108.1069482
YNL002C	869	300.1060674
YNL003C	755	26.67737954
YNL004W	1265	28.53566218
YNL005C	1016	33.08329928
YNL006W	812	23.35508065
YNL007C	959	81.8280198
YNL008C	1931	28.65018904
YNL009W	1163	2.474072172
YNL010W	626	617.3799914
YNL011C	1235	11.01376435
YNL012W	1796	0.801042855
YNL014W	3035	1.723735771
YNL015W	128	19.41391079
YNL016W	1262	56.68881383
YNL020C	1817	2.303373942
YNL021W	2021	15.27267421
YNL022C	1373	59.25012157
YNL023C	2798	16.54721654
YNL024C	641	17.34324242
YNL024C-A	119	174.7509564
YNL025C	872	5.849483502
YNL026W	1355	17.18106597
YNL027W	1937	9.723044417
YNL029C	1469	12.99871609
YNL032W	746	44.00522971
YNL035C	1070	40.94778626
YNL036W	566	25.18717532
YNL037C	983	82.89034117
YNL038W	591	95.38041059
YNL039W	1685	15.52385183
YNL040W	1271	25.21099186
YNL041C	2420	11.83581443
YNL042W	1091	3.83614157
YNL042W-B	158	0
YNL044W	431	116.5261379
YNL045W	1916	13.17441084
YNL046W	419	24.03510925
YNL047C	1871	7.549520458
YNL048W	1547	38.55173494
YNL049C	2531	10.64497078
YNL050C	713	44.57446529
YNL051W	1112	19.05371328
YNL052W	362	88.517046
YNL053W	1370	11.1695247
YNL054W	3398	4.849718925
YNL055C	752	155.659128
YNL056W	494	66.45324162
YNL058C	851	13.98560411
YNL059C	2168	19.54587561
YNL061W	1757	92.60149906
YNL062C	1337	55.07397029
YNL063W	845	21.35953411
YNL064C	1130	273.7298125
YNL065W	1661	25.43327506
YNL066W	1175	64.67071524
YNL067W-B	41	0
YNL068C	2489	2.837515624
YNL069C	497	3702.865801
YNL070W	83	200.1220887
YNL071W	1349	106.4534618
YNL072W	824	18.25324264
YNL073W	1631	7.537777103
YNL074C	1259	8.414507214
YNL075W	773	118.0987571
YNL076W	1655	6.79625791
YNL077W	1487	7.476138796
YNL078W	1124	9.425146426
YNL079C	500	376.4091638
YNL080C	1001	21.2972204
YNL081C	332	52.78811
YNL082W	2522	7.052826893
YNL083W	1385	7.932295984
YNL084C	950	96.232766
YNL085W	2393	39.78854693
YNL086W	209	13.76720544
YNL087W	3437	24.27786795
YNL088W	4187	16.39931624
YNL090W	479	119.5936155
YNL091W	3623	10.50495154
YNL092W	1103	1.30432726
YNL093W	563	0.929225234
YNL094W	1664	10.21784778
YNL095C	1829	4.791047709
YNL096C	473	702.3312202
YNL097C	893	9.373416467
YNL097C-B	23	0
YNL098C	869	115.5874924
YNL099C	617	37.09559001
YNL100W	605	47.12707844
YNL101W	2042	12.16934663
YNL102W	4307	10.78010224
YNL103W	1919	10.35948132
YNL104C	1760	55.95665005
YNL106C	3452	2.462702595
YNL107W	581	17.33340925
YNL108C	713	75.02451153
YNL110C	563	214.1864164
YNL111C	263	147.6964644
YNL112W	1541	448.2963021
YNL113W	329	153.447849
YNL115C	1835	10.26350792
YNL116W	1469	12.90968379
YNL117W	1565	0.752138061
YNL118C	2813	18.50472938
YNL119W	1382	24.03781962
YNL121C	1754	45.85798048
YNL122C	248	23.7317755
YNL123W	2894	17.2185211
YNL124W	1379	16.02846144
YNL125C	1922	4.831415227
YNL126W	2441	13.3413865
YNL127W	2762	8.381446756
YNL128W	1205	2.604915219
YNL129W	623	41.56679522
YNL130C	1082	50.8890371
YNL130C-A	47	0
YNL131W	359	231.3389047
YNL132W	3071	24.82893758
YNL133C	422	17.35581349
YNL134C	1031	29.55742894
YNL135C	245	778.3247449
YNL136W	1178	10.32540408
YNL137C	1361	30.07846096
YNL138W	1481	58.02026518
YNL138W-A	158	40.56097551
YNL139C	4231	3.802169594
YNL140C	7	0
YNL141W	944	227.7714137
YNL142W	1400	4.110494194
YNL143C	293	0.446376968
YNL144C	2123	1.848164649
YNL145W	17	0
YNL146C-A	95	5.506882174
YNL146W	203	0.644278087
YNL147W	248	147.6643809
YNL148C	665	13.57053107
YNL149C	290	307.127364
YNL151C	656	86.32835299
YNL152W	1130	12.96310317
YNL153C	290	160.1031046
YNL154C	1541	36.83464504
YNL155W	725	51.41339133
YNL156C	800	53.78675074
YNL157W	407	48.5234796
YNL158W	497	9.210454341
YNL159C	770	16.9855132
YNL160W	965	11.52022631
YNL161W	2171	12.77160375
YNL162W-A	119	0
YNL163C	3233	13.87579304
YNL164C	956	26.54075274
YNL165W	1121	7.116945183
YNL166C	1247	24.43761767
YNL167C	1844	4.184663041
YNL168C	680	67.70225732
YNL169C	1403	32.0678741
YNL172W	5147	2.286955634
YNL173C	1001	17.50814438
YNL175C	1112	118.5564382
YNL176C	1811	3.105413264
YNL177C	830	37.03046522
YNL178W	623	7879.636828
YNL180C	896	18.24615676
YNL181W	1124	62.95066934
YNL182C	1568	53.04939748
YNL183C	2273	3.567480863
YNL184C	214	20.16831264
YNL185C	364	45.27292557
YNL186W	2279	17.04439234
YNL187W	974	7.385384846
YNL188W	1202	17.95348962
YNL189W	1529	125.0573684
YNL190W	515	28.69727191
YNL191W	974	17.85920336
YNL192W	3296	12.06301253
YNL193W	1577	8.210562278
YNL194C	806	0.324537101
YNL195C	686	2.669152074
YNL196C	797	0.164100943
YNL197C	1886	4.299514317
YNL199C	1505	13.81751748
YNL200C	641	4.080762922
YNL201C	2477	10.66583255
YNL202W	779	1.846820241
YNL204C	803	4.560493955
YNL206C	1268	26.81782131
YNL207W	1178	59.06575235
YNL208W	500	189.6432549
YNL210W	713	0
YNL211C	161	17.87171389
YNL212W	2249	16.39944125
YNL213C	545	18.71834721
YNL214W	500	12.29411445
YNL215W	863	23.49039398
YNL216W	2384	17.2263313
YNL217W	881	57.89727144
YNL218W	1664	12.65441149
YNL219C	1568	27.52563077
YNL220W	1202	580.9314004
YNL221C	2528	17.84889866
YNL222W	521	29.62195258
YNL223W	1385	6.893542938
YNL224C	2204	13.0551086
YNL225C	1646	10.56796116
YNL227C	1673	20.56028857
YNL229C	965	36.45812797
YNL230C	1040	4.40153443
YNL231C	956	48.15641734
YNL232W	779	90.82997733
YNL233W	2579	4.158454065
YNL234W	1181	7.862811233
YNL236W	2825	8.240829873
YNL237W	1280	1.123963256
YNL238W	2345	11.99126529
YNL239W	1265	40.63230158
YNL240C	1376	25.09313316
YNL241C	1418	59.86015876
YNL242W	4679	1.425563375
YNL243W	2807	17.23966053
YNL244C	227	526.0346095
YNL245C	440	18.42928182
YNL246W	695	55.13815299
YNL247W	2204	66.34368826
YNL248C	1148	77.69836587
YNL249C	1529	9.836933904
YNL250W	3839	2.521058979
YNL251C	1628	12.85390188
YNL252C	746	25.77198712
YNL253W	1169	14.76824261
YNL254C	1106	4.730142917
YNL255C	362	1002.952325
YNL256W	2375	20.92615226
YNL257C	3590	10.8201031
YNL258C	2165	13.95479553
YNL259C	122	146.868999
YNL260C	497	31.5787006
YNL261W	1340	21.37512754
YNL262W	6569	6.391093466
YNL263C	845	29.71761268
YNL264C	953	23.60505108
YNL265C	797	16.57419525
YNL267W	3101	8.857005754
YNL268W	1736	39.02558638
YNL269W	296	0
YNL270C	1622	0.322536256
YNL271C	5762	5.651913304
YNL272C	2180	10.49907295
YNL273W	3617	4.266805998
YNL274C	953	7.822604138
YNL275W	1631	12.42931331
YNL277W	1361	4.51657401
YNL277W-A	89	0
YNL278W	3083	1.56963111
YNL279W	1886	1.040205077
YNL280C	1217	75.12007206
YNL281W	362	365.2683
YNL282W	488	24.65683924
YNL283C	1412	10.46678119
YNL284C	869	42.89379599
YNL286W	758	21.74056056
YNL287W	2708	41.24569339
YNL288W	1022	24.0589324
YNL289W	740	25.62746688
YNL290W	923	62.63108952
YNL291C	1547	14.71053044
YNL292W	1112	49.75136245
YNL293W	1802	11.17725946
YNL294C	1502	18.54723049
YNL295W	1475	7.093610936
YNL297C	4811	6.388544198
YNL298W	2429	7.807462119
YNL299W	1829	18.59212544
YNL300W	209	58.82351414
YNL304W	1154	7.706771847
YNL305C	794	13.67184066
YNL306W	554	135.7461366
YNL307C	1028	54.19832724
YNL308C	1676	72.80765238
YNL309W	1163	4.49831304
YNL310C	425	34.46660373
YNL311C	2192	4.594302361
YNL312W	722	71.91553366
YNL313C	2615	29.40864611
YNL314W	668	6.852688334
YNL315C	857	41.96828962
YNL316C	905	10.69430433
YNL317W	1298	14.71118177
YNL318C	1523	0.085875543
YNL320W	755	20.96079821
YNL321W	2627	2.539098224
YNL322C	842	52.03578539
YNL323W	1145	71.04839906
YNL325C	2540	4.170812828
YNL326C	911	15.93580476
YNL327W	3026	14.13345132
YNL328C	341	2.301263079
YNL329C	2993	5.156377312
YNL330C	1202	50.70500704
YNR001C	1340	28.79298003
YNR002C	749	1.222321978
YNR003C	854	82.39366157
YNR004W	341	19.94428002
YNR006W	1769	5.766816975
YNR007C	833	9.577545678
YNR008W	1886	17.75283331
YNR009W	650	21.93221728
YNR010W	350	15.6946142
YNR011C	2531	5.684207697
YNR012W	1406	30.32506062
YNR013C	2585	11.02974176
YNR014W	539	0.485300377
YNR015W	1055	30.86855399
YNR016C	6602	63.49242465
YNR017W	569	81.36926517
YNR018W	575	89.61852165
YNR019W	1829	14.730684
YNR020C	713	12.84038095
YNR021W	1115	91.61056568
YNR022C	320	39.23653549
YNR023W	1601	7.43394697
YNR024W	461	35.46324611
YNR026C	1316	20.17481435
YNR027W	854	45.94442095
YNR028W	827	34.47627867
YNR029C	1190	37.36812904
YNR030W	1556	9.245970232
YNR031C	4640	10.42925153
YNR032C-A	122	81.47477315
YNR032W	1007	21.04044604
YNR033W	2264	15.42425644
YNR034W	866	11.02489257
YNR034W-A	197	4.647305388
YNR035C	929	54.90580855
YNR036C	362	139.8208033
YNR037C	176	58.70618
YNR038W	1790	14.90549952
YNR039C	1718	6.242522139
YNR040W	671	22.80513985
YNR041C	1019	34.39774783
YNR043W	1091	63.2963359
YNR044W	2078	2.39170412
YNR045W	1370	3.818640924
YNR046W	308	85.77684166
YNR047W	2582	4.812123511
YNR048W	1082	8.461360088
YNR049C	533	16.68595631
YNR050C	1241	125.835142
YNR051C	1448	34.23261269
YNR052C	1202	18.06229865
YNR053C	1361	140.8786702
YNR054C	851	57.01823215
YNR055C	1661	30.15772244
YNR056C	1586	0.989572144
YNR057C	614	16.18879857
YNR058W	1343	3.213714746
YNR059W	1643	7.005102705
YNR060W	2060	3.682393299
YNR061C	560	82.91053631
YNR062C	884	0.591802949
YNR063W	1724	1.972447647
YNR064C	773	0.676783708
YNR066C	1211	1.188004102
YNR067C	3254	17.4438193
YNR068C	719	4.183775226
YNR069C	1370	0.763728185
YNR070W	3902	0.268146492
YNR071C	929	1.407841245
YNR074C	1037	28.50355841
YNR075W	1025	2.04157583
YNR077C	155	0
YOL001W	782	11.5401575
YOL002C	854	109.654018
YOL003C	1037	21.69297366
YOL004W	4511	12.98896616
YOL005C	263	173.555778
YOL006C	2210	20.83146379
YOL007C	926	17.65502857
YOL008W	524	26.45720587
YOL009C	716	12.78658047
YOL010W	1004	71.25625802
YOL011W	1961	10.80455337
YOL012C	305	153.5156252
YOL013C	1556	10.00245871
YOL013W-A	92	2.84322721
YOL014W	275	41.37671016
YOL015W	1661	0.708667107
YOL016C	1244	18.29356156
YOL017W	2045	11.00030009
YOL018C	1094	16.6175455
YOL019W	1556	3.698388093
YOL019W-A	53	0
YOL020W	1679	16.43619017
YOL021C	2906	25.29356842
YOL022C	1127	87.26966782
YOL023W	1931	4.808896979
YOL024W	419	1.248577104
YOL025W	1883	2.917214535
YOL026C	242	64.85377767
YOL027C	1622	26.20607077
YOL028C	638	19.88476459
YOL029C	506	22.48734248
YOL030W	1355	39.76741113
YOL031C	1166	20.07815853
YOL032W	641	12.8544032
YOL033W	1511	18.09052706
YOL034W	3182	4.97341378
YOL036W	2186	11.30787619
YOL038W	665	217.3251715
YOL039W	221	7623.013781
YOL040C	329	5384.588381
YOL041C	1280	110.9658269
YOL042W	992	16.87592924
YOL043C	1043	14.2951903
YOL044W	1052	18.89719073
YOL045W	3206	11.8305212
YOL047C	971	0.134694595
YOL048C	929	9.291752216
YOL049W	1376	67.3902705
YOL051W	3146	5.903356686
YOL052C	1091	26.13371444
YOL052C-A	86	1.520795949
YOL053W	1088	18.27191604
YOL054W	1121	14.46723283
YOL055C	1556	10.42273008
YOL056W	812	35.11315574
YOL057W	2036	26.85146011
YOL058W	1163	45.99525084
YOL059W	1223	32.40302604
YOL060C	2021	3.818168554
YOL061W	1391	70.70662519
YOL062C	1376	37.54465
YOL063C	2774	5.139128057
YOL064C	974	81.77635221
YOL065C	1055	11.15730867
YOL066C	1676	16.69971877
YOL067C	434	10.2460999
YOL068C	1412	28.15842018
YOL069W	1256	21.45097216
YOL070C	1406	23.4414579
YOL071W	389	20.17302596
YOL072W	1268	8.76736466
YOL073C	869	12.49187743
YOL075C	3785	2.14237358
YOL076W	2291	21.17962268
YOL077C	776	285.3412998
YOL077W-A	107	92.89647032
YOL078W	3431	4.078800445
YOL080C	770	47.2197267
YOL081W	9140	5.208642932
YOL082W	1148	11.73450394
YOL083W	1139	2.06689388
YOL084W	2876	0.181903271
YOL086C	947	6039.332842
YOL086W-A	173	37.80013053
YOL087C	3251	6.034533296
YOL088C	734	90.34025202
YOL089C	2993	3.714339589
YOL090W	2795	19.09183838
YOL091W	1730	1.814406266
YOL092W	827	78.44144137
YOL093W	782	61.21300934
YOL094C	872	28.19751022
YOL095C	2021	4.012312717
YOL096C	839	21.35639794
YOL097C	1199	167.876086
YOL097W-A	86	10.64557165
YOL098C	3014	27.77193399
YOL100W	3146	2.45280313
YOL101C	839	14.18563659
YOL102C	593	37.05305207
YOL103W	1730	22.37767728
YOL104C	959	3.955020957
YOL105C	1571	4.828599742
YOL107W	929	4.786660232
YOL108C	356	19.83869772
YOL109W	242	1542.439012
YOL110W	614	24.49620837
YOL111C	539	44.16233432
YOL112W	1379	37.74750091
YOL113W	1868	7.281584031
YOL114C	509	5.395987199
YOL115W	1655	21.96929883
YOL116W	1049	9.475617087
YOL117W	1838	3.629059322
YOL119C	1406	18.3252667
YOL122C	1628	19.84321103
YOL123W	1505	45.45007323
YOL124C	1202	52.33714246
YOL125W	1331	34.19562823
YOL126C	1034	63.24393213
YOL127W	329	8663.442938
YOL128C	1028	13.10429039
YOL129W	455	125.0395087
YOL130W	2480	21.93870802
YOL131W	227	0
YOL132W	1316	0.695683253
YOL133W	266	93.91200851
YOL135C	569	7.815127163
YOL136C	1094	9.803156339
YOL137W	1394	20.0779976
YOL138C	3926	2.898266758
YOL139C	542	977.5350878
YOL140W	1172	41.51305803
YOL141W	1988	2.828925262
YOL142W	623	75.57599132
YOL143C	410	1122.547711
YOL144W	1355	29.34294413
YOL145C	3134	18.27866682
YOL146W	485	91.95641651
YOL147C	611	14.55583423
YOL148C	1715	10.52408532
YOL149W	596	48.05817267
YOL151W	929	58.14384341
YOL152W	1763	3.931813918
YOL154W	650	5.432751068
YOL155W-A	35	0
YOL158C	1721	35.56594734
YOL159C	416	17.2917424
YOL159C-A	173	13.60804699
YOL162W	548	1.193325289
YOL163W	410	0.956988671
YOL164W	1841	7.530459464
YOL164W-A	83	0
YOR001W	2102	31.54602521
YOR002W	1535	21.55666336
YOR003W	1337	5.086761021
YOR004W	665	161.4696523
YOR005C	2735	2.008451543
YOR006C	842	81.08262679
YOR007C	941	410.0169313
YOR008C	1037	16.39585218
YOR008C-A	125	0
YOR009W	1364	0.479429808
YOR010C	656	3.588707515
YOR011W	4085	3.457809737
YOR011W-A	107	0
YOR012W	314	7.913950895
YOR014W	2174	12.93446049
YOR016C	524	69.13817005
YOR017W	2303	3.293847241
YOR018W	2414	2.871494589
YOR019W	2093	2.437051894
YOR020C	221	456.2800734
YOR020W-A	173	18.14406266
YOR021C	542	250.4767764
YOR022C	2048	4.917339246
YOR023C	1601	6.862104896
YOR025W	1244	14.29841594
YOR026W	926	17.37254811
YOR027W	1670	64.14116281
YOR028C	788	4.813280581
YOR030W	1760	2.675218329
YOR031W	110	5.94492962
YOR032C	1205	0.217076268
YOR032W-A	101	0
YOR033C	2009	11.9786337
YOR034C	2150	10.82806716
YOR034C-A	143	7.316836455
YOR035C	2270	4.724516755
YOR036W	767	16.71091038
YOR037W	1001	5.879600723
YOR038C	2528	10.19197982
YOR039W	677	71.67284425
YOR040W	758	10.00755962
YOR042W	1136	33.15763563
YOR043W	1361	46.51110257
YOR044W	374	11.5401575
YOR045W	86	62.35263392
YOR046C	1349	92.78320847
YOR047C	1235	11.75507541
YOR048C	2921	18.5369459
YOR049C	965	0.813192445
YOR051C	1139	103.6891763
YOR052C	353	18.89578197
YOR054C	1925	5.163596013
YOR056C	1280	51.1914174
YOR057W	1088	36.4236221
YOR058C	2558	4.652755707
YOR059C	1253	23.58993621
YOR060C	674	12.03098517
YOR061W	920	68.37961439
YOR062C	707	6.474675824
YOR063W	1064	7730.408774
YOR064C	560	26.39124113
YOR065W	830	7.406093045
YOR066W	1790	2.557316094
YOR067C	1634	23.93252573
YOR068C	245	0
YOR069W	1928	19.87604581
YOR070C	1814	6.344753994
YOR071C	1697	4.007660274
YOR072W-B	62	0
YOR073W	1673	8.833888246
YOR074C	815	23.59006428
YOR075W	941	22.93315039
YOR076C	2144	9.943338441
YOR077W	599	7.860407778
YOR078W	545	87.11230816
YOR079C	842	35.57073091
YOR080W	2099	14.76744309
YOR081C	2150	2.554937195
YOR083W	788	4.647305388
YOR084W	1064	14.01304839
YOR085W	953	24.4284831
YOR086C	3461	26.56581378
YOR087W	1928	27.94856954
YOR089C	533	82.44825469
YOR090C	1619	14.54102612
YOR091W	938	59.53802649
YOR092W	1742	4.054291842
YOR093C	4847	4.371307853
YOR094W	452	35.30130774
YOR095C	677	276.4523993
YOR096W	473	4687.369624
YOR097C	428	21.69621511
YOR098C	3131	9.816443991
YOR099W	1082	129.8214391
YOR100C	884	0.443852211
YOR101W	830	89.18826943
YOR103C	293	203.9942744
YOR104W	553	15.84597877
YOR105W	31	0
YOR106W	752	8.869961481
YOR107W	830	2.048493821
YOR108W	1715	45.22306229
YOR109W	3224	7.748323283
YOR110W	1208	16.0237507
YOR111W	599	22.92618935
YOR112W	2186	8.555694687
YOR113W	2645	1.186738314
YOR114W	785	4.831675284
YOR115C	707	70.48147111
YOR116C	4283	20.61223555
YOR117W	1205	104.1966088
YOR118W	1604	14.59546935
YOR119C	1355	39.76741113
YOR120W	839	16.05626999
YOR122C	281	648.8224256
YOR123C	1295	36.86315432
YOR124C	3719	10.26895076
YOR125C	602	18.68406452
YOR126C	617	31.58424521
YOR127W	2924	6.575206016
YOR128C	1616	125.3659106
YOR129C	2582	1.570271883
YOR130C	779	34.25012084
YOR131C	557	53.53638595
YOR132W	1556	14.54138955
YOR134W	1130	0
YOR136W	1010	57.62461483
YOR137C	1769	5.692883424
YOR138C	1916	19.18139609
YOR140W	2201	2.198624585
YOR141C	2546	7.037713227
YOR142W	890	32.47668294
YOR143C	860	29.9596802
YOR144C	2276	4.309812774
YOR145C	725	231.0896642
YOR147W	1769	13.08623852
YOR148C	458	61.39632555
YOR149C	1451	5.498342902
YOR150W	392	83.74464633
YOR151C	3575	49.82765626
YOR152C	671	7.016966109
YOR153W	4436	88.21439299
YOR154W	1664	17.92053304
YOR155C	1253	33.19291909
YOR156C	2081	1.068430407
YOR157C	686	171.5883476
YOR158W	857	28.99627283
YOR159C	185	45.24573462
YOR160W	2819	10.48534589
YOR161C	1520	9.292863669
YOR161C-C	47	0
YOR162C	2333	3.699973343
YOR163W	467	88.779313
YOR164C	839	152.3007357
YOR165W	2231	48.89178336
YOR166C	1277	13.72408185
YOR167C	104	4357.519086
YOR168W	2330	151.6135656
YOR171C	1775	18.19985778
YOR172W	2261	7.230675124
YOR173W	962	7.069646035
YOR174W	755	46.59879933
YOR175C	1760	43.39798623
YOR176W	1082	54.03182799
